Open,High,Low,Close,Volume
11644.14,11745.81,11644.14,11743.94,1906.047889
11691.3,11695.0,11635.14,11638.66,1191.524257
11635.15,11657.57,11585.0,11648.29,668.964741
11481.69,11520.0,11419.13,11426.97,1027.024122
11429.72,11496.85,11382.84,11474.18,798.185514
11474.18,11554.0,11456.5,11553.47,893.680728
11553.85,11575.94,11507.38,11526.89,656.640105
11526.41,11605.36,11521.78,11599.02,898.978989
11645.26,11670.0,11566.42,11584.82,1051.269398
11583.12,11649.38,11550.0,11640.43,970.668827
11640.01,11692.18,11606.49,11645.0,857.594612
11645.03,11725.27,11637.7,11694.8,1029.356728
11599.02,11694.02,11595.49,11642.31,1246.597465
11647.7,11682.14,11580.85,11615.96,748.721581
11615.99,11680.0,11570.46,11658.25,727.544484
11658.24,11683.41,11602.0,11631.25,493.140062
11631.27,11645.44,11580.0,11618.13,450.989543
11618.12,11629.22,11525.96,11538.61,1437.284831
11541.53,11599.0,11463.14,11586.07,1290.094285
11584.61,11607.38,11538.77,11574.93,597.753584
11574.93,11599.0,11520.0,11581.31,535.762512
11578.61,11665.43,11567.05,11631.23,973.811288
11694.82,11725.0,11632.12,11647.7,940.303315
11630.21,11700.0,11630.0,11690.99,769.298369
11728.34,11750.0,11521.0,11580.83,3163.486157
11787.97,11787.97,11681.65,11726.53,706.766088
11692.82,11799.22,11670.0,11783.58,931.347679
11763.01,11763.02,11688.17,11692.81,732.388339
11848.84,11853.16,11811.0,11823.84,602.748818
11671.33,11755.0,11650.0,11720.84,968.528489
11687.99,11768.76,11645.0,11667.65,2213.196509
11825.74,11843.72,11669.72,11679.89,2486.437637
11588.75,11630.0,11554.62,11592.9,1443.230487
11720.94,11769.57,11712.14,11763.01,619.309616
11597.27,11646.54,11531.62,11620.99,1270.387577
11883.86,12060.0,11883.09,11999.77,2658.89758
11661.57,11683.83,11605.4,11661.67,1098.786333
11661.67,11666.0,11558.29,11615.82,811.234749
11614.59,11647.91,11550.0,11633.97,806.81423
11633.32,11670.7,11602.98,11654.76,1157.898811
11654.11,11790.0,11650.0,11774.94,962.904056
11774.96,11776.39,11720.0,11754.76,559.266198
11755.0,11800.0,11754.76,11782.55,949.784857
11782.9,11875.0,11770.01,11848.39,1841.092321
11848.39,11950.0,11844.02,11886.15,2216.017913
11888.34,11892.73,11810.0,11843.21,589.639866
11620.99,11675.05,11620.03,11661.25,692.513212
11825.67,11923.0,11770.0,11889.42,1243.516297
11876.35,11909.99,11843.0,11899.92,675.96383
11835.19,11914.96,11786.0,11880.8,990.014169
11938.25,11979.98,11885.0,11975.0,606.790544
11975.0,11975.01,11866.01,11876.35,630.445773
11880.01,11882.45,11818.67,11826.85,589.457464
